|time:0|1:2|2:0|3:0|4:1|5:1|6:0|7:0
|time:2040,441|1:74|2:10|3:13|4:59|5:14|6:0|7:1
|time:2041,722|1:74|2:11|3:13|4:63|5:10|6:0|7:1
|time:2042,996|1:74|2:9|3:13|4:62|5:11|6:0|7:1
|time:2044,538|1:79|2:10|3:13|4:63|5:15|6:0|7:1
|time:2045,782|1:73|2:12|3:13|4:60|5:12|6:0|7:1
|time:2046,936|1:70|2:11|3:13|4:59|5:10|6:0|7:1
|time:2048,095|1:74|2:12|3:14|4:59|5:14|6:0|7:1
|time:2049,19|1:75|2:12|3:16|4:58|5:16|6:0|7:1
|time:2050,349|1:72|2:14|3:17|4:58|5:13|6:0|7:1
|time:2051,46|1:71|2:12|3:16|4:59|5:11|6:0|7:1
|time:2052,58|1:72|2:12|3:18|4:60|5:11|6:0|7:1
|time:2053,712|1:77|2:11|3:16|4:65|5:11|6:0|7:1
|time:2054,985|1:79|2:10|3:12|4:65|5:13|6:0|7:1
|time:2056,551|1:83|2:11|3:13|4:68|5:14|6:0|7:1
|time:2057,822|1:77|2:12|3:14|4:62|5:14|6:0|7:1
|time:2059,04|1:76|2:11|3:14|4:61|5:14|6:0|7:1
|time:2060,429|1:77|2:12|3:16|4:63|5:13|6:0|7:1
|time:2061,658|1:72|2:12|3:14|4:60|5:11|6:0|7:1
|time:2062,892|1:70|2:13|3:14|4:58|5:11|6:0|7:1
|time:2064,06|1:69|2:15|3:15|4:57|5:11|6:0|7:1
|time:2065,385|1:67|2:15|3:15|4:55|5:11|6:0|7:1
|time:2066,478|1:65|2:16|3:13|4:54|5:10|6:0|7:1
|time:2067,55|1:61|2:18|3:17|4:51|5:9|6:0|7:1
|time:2068,722|1:65|2:18|3:17|4:52|5:12|6:0|7:1
|time:2069,855|1:66|2:15|3:16|4:52|5:13|6:0|7:1
|time:2070,944|1:63|2:16|3:19|4:49|5:13|6:0|7:1
|time:2072,059|1:58|2:12|3:19|4:46|5:11|6:0|7:1
|time:2073,275|1:63|2:12|3:16|4:49|5:13|6:0|7:1
|time:2074,636|1:79|2:11|3:16|4:55|5:23|6:0|7:1
|time:2075,997|1:83|2:11|3:14|4:57|5:25|6:0|7:1
|time:2077,33|1:85|2:11|3:14|4:60|5:24|6:0|7:1
|time:2078,663|1:83|2:11|3:14|4:63|5:19|6:0|7:1
|time:2079,997|1:81|2:12|3:14|4:62|5:18|6:0|7:1
|time:2081,33|1:78|2:12|3:15|4:62|5:15|6:0|7:1
|time:2082,663|1:75|2:12|3:13|4:62|5:12|6:0|7:1
|time:2083,959|1:76|2:13|3:13|4:63|5:12|6:0|7:1
|time:2085,378|1:76|2:13|3:13|4:63|5:13|6:0|7:0
|time:2086,695|1:73|2:13|3:15|4:62|5:11|6:0|7:0
|time:2088,019|1:74|2:14|3:15|4:62|5:12|6:0|7:0
|time:2089,318|1:75|2:14|3:16|4:62|5:13|6:0|7:0
|time:2090,436|1:74|2:16|3:19|4:61|5:13|6:0|7:0
|time:2091,611|1:75|2:17|3:16|4:63|5:12|6:0|7:0
|time:2092,742|1:76|2:14|3:16|4:63|5:13|6:0|7:0
|time:2094,09|1:80|2:14|3:17|4:64|5:16|6:0|7:0
|time:2095,208|1:77|2:9|3:14|4:63|5:14|6:0|7:0
|time:2096,354|1:74|2:10|3:12|4:60|5:14|6:0|7:0
|time:2097,568|1:73|2:11|3:13|4:59|5:14|6:0|7:0
|time:2098,98|1:75|2:11|3:12|4:60|5:15|6:0|7:0
|time:2100,245|1:79|2:11|3:12|4:61|5:18|6:0|7:0
|time:2101,625|1:76|2:12|3:13|4:61|5:15|6:0|7:0
|time:2103,18|1:74|2:13|3:14|4:61|5:13|6:0|7:0
|time:2104,294|1:72|2:12|3:13|4:61|5:11|6:0|7:0
|time:2105,449|1:77|2:10|3:12|4:63|5:14|6:0|7:0
|time:2106,591|1:72|2:12|3:12|4:59|5:13|6:0|7:0
|time:2107,712|1:72|2:12|3:12|4:60|5:12|6:0|7:0
|time:2108,847|1:72|2:12|3:10|4:61|5:11|6:0|7:0
|time:2110,064|1:78|2:11|3:11|4:62|5:16|6:0|7:0
|time:2111,456|1:73|2:11|3:10|4:59|5:14|6:0|7:0
|time:2112,609|1:72|2:11|3:9|4:59|5:13|6:0|7:0
|time:2113,768|1:78|2:12|3:9|4:60|5:18|6:0|7:0
|time:2115,012|1:79|2:13|3:10|4:60|5:19|6:0|7:0
|time:2116,202|1:80|2:12|3:10|4:60|5:20|6:0|7:0
|time:2117,566|1:82|2:12|3:10|4:64|5:18|6:0|7:0
|time:2118,899|1:85|2:13|3:10|4:65|5:20|6:0|7:0
|time:2120,232|1:84|2:13|3:10|4:65|5:19|6:0|7:0
|time:2121,566|1:87|2:12|3:9|4:65|5:22|6:0|7:0
|time:2122,899|1:85|2:12|3:10|4:65|5:20|6:0|7:0
|time:2124,232|1:79|2:12|3:9|4:63|5:16|6:0|7:0
|time:2125,566|1:77|2:13|3:10|4:63|5:14|6:0|7:0
|time:2126,899|1:78|2:13|3:10|4:64|5:14|6:0|7:0
|time:2128,409|1:72|2:13|3:10|4:59|5:13|6:0|7:0
|time:2129,598|1:72|2:13|3:10|4:59|5:13|6:0|7:0
|time:2130,773|1:75|2:13|3:11|4:59|5:16|6:0|7:0
|time:2132,032|1:74|2:15|3:13|4:58|5:16|6:0|7:0
|time:2133,202|1:71|2:13|3:10|4:57|5:14|6:0|7:0
|time:2134,356|1:74|2:12|3:8|4:59|5:15|6:0|7:0
|time:2135,788|1:77|2:11|3:7|4:61|5:16|6:0|7:0
|time:2137,145|1:76|2:11|3:7|4:61|5:15|6:0|7:0
|time:2138,362|1:72|2:11|3:9|4:59|5:13|6:0|7:0
|time:2139,721|1:78|2:10|3:8|4:60|5:18|6:0|7:0
|time:2140,927|1:78|2:11|3:8|4:62|5:16|6:0|7:0
|time:2142,363|1:83|2:10|3:6|4:66|5:17|6:0|7:0
|time:2144,024|1:81|2:11|3:6|4:66|5:15|6:0|7:0
|time:2145,551|1:75|2:11|3:6|4:64|5:11|6:0|7:0
|time:2146,736|1:73|2:11|3:6|4:63|5:10|6:0|7:0
|time:2148,225|1:74|2:11|3:7|4:63|5:11|6:0|7:0
|time:2149,389|1:78|2:12|3:5|4:64|5:14|6:0|7:0
|time:2150,645|1:83|2:11|3:4|4:68|5:15|6:0|7:0
|time:2152,199|1:92|2:13|3:5|4:73|5:19|6:0|7:0
|time:2153,517|1:91|2:13|3:5|4:73|5:18|6:0|7:0
|time:2155,15|1:86|2:15|3:6|4:73|5:13|6:0|7:0
|time:2156,376|1:81|2:15|3:8|4:71|5:10|6:0|7:0
|time:2157,754|1:84|2:11|3:6|4:73|5:11|6:0|7:0
|time:2159,185|1:87|2:10|3:5|4:76|5:11|6:0|7:0
|time:2160,518|1:87|2:10|3:6|4:76|5:11|6:0|7:0
|time:2162,157|1:86|2:12|3:7|4:75|5:11|6:0|7:0
|time:2163,815|1:84|2:10|3:7|4:73|5:11|6:0|7:0
|time:2165,175|1:80|2:10|3:7|4:70|5:10|6:0|7:0
|time:2166,677|1:87|2:11|3:8|4:73|5:14|6:0|7:0
|time:2168,01|1:87|2:12|3:8|4:72|5:15|6:0|7:0
|time:2169,627|1:83|2:13|3:8|4:71|5:12|6:0|7:0
|time:2170,854|1:82|2:13|3:9|4:69|5:13|6:0|7:0
|time:2172,052|1:82|2:13|3:8|4:69|5:13|6:0|7:0
|time:2173,289|1:80|2:14|3:9|4:68|5:12|6:0|7:0
|time:2174,509|1:79|2:18|3:11|4:67|5:12|6:0|7:0
|time:2175,699|1:77|2:17|3:11|4:66|5:11|6:0|7:0
|time:2177,041|1:79|2:11|3:11|4:67|5:12|6:0|7:0
|time:2178,375|1:82|2:12|3:12|4:68|5:14|6:0|7:0
|time:2179,584|1:77|2:13|3:12|4:66|5:11|6:0|7:0
|time:2180,804|1:82|2:12|3:12|4:69|5:13|6:0|7:0
|time:2182,012|1:83|2:11|3:12|4:71|5:12|6:0|7:0
|time:2183,551|1:88|2:8|3:10|4:73|5:15|6:0|7:0
|time:2185,09|1:83|2:7|3:9|4:71|5:12|6:0|7:0
|time:2186,406|1:81|2:7|3:8|4:69|5:12|6:0|7:0
|time:2187,842|1:83|2:8|3:10|4:70|5:13|6:0|7:0
|time:2189,175|1:91|2:8|3:10|4:76|5:15|6:0|7:0
|time:2190,509|1:95|2:8|3:10|4:76|5:19|6:0|7:0
|time:2191,842|1:90|2:9|3:11|4:72|5:18|6:0|7:0
|time:2193,175|1:82|2:7|3:12|4:68|5:14|6:0|7:0
|time:2194,509|1:79|2:7|3:10|4:65|5:14|6:0|7:0
|time:2195,842|1:81|2:8|3:11|4:66|5:15|6:0|7:0
|time:2197,175|1:85|2:8|3:12|4:69|5:16|6:0|7:0
|time:2198,509|1:93|2:8|3:11|4:72|5:21|6:0|7:0
|time:2199,842|1:96|2:8|3:10|4:73|5:23|6:0|7:0
|time:2201,175|1:95|2:9|3:10|4:75|5:20|6:0|7:0
|time:2202,509|1:92|2:10|3:10|4:75|5:17|6:0|7:0
|time:2203,842|1:86|2:11|3:11|4:73|5:13|6:0|7:0
|time:2205,175|1:84|2:9|3:11|4:71|5:13|6:0|7:0
|time:2206,509|1:84|2:9|3:12|4:71|5:13|6:0|7:0
|time:2207,842|1:83|2:9|3:12|4:70|5:13|6:0|7:0
|time:2209,161|1:78|2:9|3:12|4:68|5:10|6:0|7:0
|time:2210,711|1:80|2:10|3:13|4:69|5:11|6:0|7:0
|time:2212,194|1:76|2:10|3:13|4:66|5:10|6:0|7:0
|time:2213,35|1:70|2:10|3:16|4:61|5:9|6:0|7:0
|time:2214,586|1:73|2:11|3:15|4:62|5:11|6:0|7:0
|time:2215,929|1:76|2:13|3:15|4:63|5:13|6:0|7:0
|time:2217,356|1:76|2:12|3:15|4:64|5:12|6:0|7:0
|time:2218,73|1:74|2:11|3:15|4:65|5:9|6:0|7:0
|time:2220,082|1:75|2:12|3:16|4:65|5:10|6:0|7:0
|time:2221,611|1:83|2:13|3:14|4:69|5:14|6:0|7:0
|time:2222,944|1:81|2:12|3:14|4:70|5:11|6:0|7:0
|time:2224,277|1:83|2:12|3:16|4:71|5:12|6:0|7:0
|time:2225,611|1:80|2:12|3:17|4:70|5:10|6:0|7:0
|time:2227,213|1:75|2:12|3:15|4:66|5:9|6:0|7:0
|time:2228,531|1:74|2:14|3:16|4:65|5:9|6:0|7:0
|time:2229,722|1:74|2:12|3:14|4:65|5:9|6:0|7:0
|time:2231,005|1:73|2:12|3:14|4:64|5:9|6:0|7:0
|time:2232,156|1:75|2:17|3:14|4:65|5:10|6:0|7:0
|time:2233,684|1:85|2:15|3:16|4:71|5:14|6:0|7:0
|time:2235,259|1:84|2:13|3:15|4:70|5:14|6:0|7:0
|time:2236,509|1:79|2:13|3:15|4:68|5:11|6:0|7:0
|time:2238,04|1:86|2:13|3:17|4:72|5:14|6:0|7:0
|time:2239,702|1:89|2:13|3:14|4:72|5:17|6:0|7:0
|time:2241,036|1:87|2:13|3:13|4:72|5:15|6:0|7:0
|time:2242,511|1:78|2:13|3:13|4:69|5:9|6:0|7:0
|time:2244,139|1:80|2:14|3:11|4:68|5:12|6:0|7:0
|time:2245,591|1:82|2:16|3:12|4:69|5:13|6:0|7:0
|time:2246,959|1:84|2:13|3:13|4:70|5:14|6:0|7:0
|time:2248,318|1:82|2:13|3:12|4:69|5:13|6:0|7:0
|time:2249,638|1:84|2:12|3:10|4:70|5:14|6:0|7:0
|time:2251,095|1:84|2:11|3:9|4:72|5:12|6:0|7:0
|time:2252,746|1:85|2:12|3:10|4:68|5:17|6:0|7:0
|time:2254,08|1:85|2:12|3:10|4:70|5:15|6:0|7:0
|time:2255,413|1:84|2:13|3:10|4:70|5:14|6:0|7:0
|time:2256,746|1:77|2:13|3:10|4:68|5:9|6:0|7:0
|time:2258,107|1:75|2:14|3:10|4:66|5:9|6:0|7:0
|time:2259,269|1:71|2:15|3:11|4:62|5:9|6:0|7:0
|time:2260,47|1:74|2:17|3:12|4:61|5:13|6:0|7:0
|time:2261,836|1:77|2:19|3:12|4:60|5:16|6:0|7:1
|time:2263,146|1:78|2:19|3:14|4:60|5:15|6:0|7:3
|time:2264,272|1:73|2:17|3:14|4:59|5:11|6:0|7:3
|time:2265,403|1:74|2:13|3:16|4:59|5:13|6:0|7:2
|time:2266,609|1:75|2:13|3:14|4:61|5:13|6:0|7:1
|time:2267,874|1:79|2:12|3:12|4:63|5:15|6:0|7:1
|time:2269,36|1:74|2:13|3:12|4:61|5:12|6:0|7:1
|time:2270,504|1:76|2:13|3:12|4:62|5:13|6:0|7:1
|time:2271,888|1:83|2:14|3:12|4:67|5:15|6:0|7:1
|time:2273,34|1:80|2:15|3:12|4:65|5:14|6:0|7:1
|time:2274,679|1:78|2:13|3:12|4:64|5:13|6:0|7:1
|time:2275,849|1:75|2:14|3:12|4:63|5:11|6:0|7:1
|time:2277,175|1:74|2:14|3:12|4:62|5:11|6:0|7:1
|time:2278,423|1:75|2:12|3:11|4:63|5:11|6:0|7:1
|time:2279,943|1:78|2:14|3:12|4:65|5:12|6:0|7:1
|time:2281,464|1:77|2:12|3:14|4:65|5:11|6:0|7:1
|time:2282,634|1:71|2:12|3:14|4:61|5:7|6:0|7:3
|time:2283,839|1:72|2:10|3:15|4:60|5:6|6:0|7:6
|time:2284,967|1:74|2:10|3:17|4:60|5:6|6:0|7:8
|time:2286,143|1:76|2:10|3:19|4:60|5:7|6:0|7:9
|time:2287,29|1:73|2:10|3:17|4:60|5:7|6:0|7:6
|time:2288,424|1:69|2:13|3:16|4:59|5:6|6:0|7:4
|time:2289,568|1:66|2:10|3:16|4:59|5:5|6:0|7:2
|time:2290,638|1:65|2:12|3:17|4:58|5:6|6:0|7:1
|time:2291,792|1:69|2:9|3:13|4:57|5:8|6:0|7:4
|time:2292,885|1:65|2:8|3:15|4:53|5:7|6:0|7:5
|time:2294,033|1:69|2:9|3:17|4:54|5:8|6:0|7:7
|time:2295,201|1:71|2:8|3:13|4:56|5:7|6:0|7:8
|time:2296,441|1:77|2:7|3:12|4:57|5:11|6:0|7:9
|time:2297,828|1:75|2:7|3:16|4:56|5:11|6:0|7:8
|time:2298,978|1:70|2:7|3:16|4:56|5:8|6:0|7:6
|time:2300,128|1:72|2:8|3:15|4:58|5:8|6:0|7:6
|time:2301,573|1:77|2:7|3:17|4:61|5:12|6:0|7:4
|time:2302,836|1:78|2:8|3:18|4:64|5:10|6:0|7:4
|time:2303,977|1:74|2:8|3:15|4:64|5:6|6:0|7:4
|time:2305,058|1:70|2:8|3:15|4:62|5:4|6:0|7:4
|time:2306,158|1:70|2:8|3:15|4:60|5:3|6:0|7:7
|time:2307,285|1:72|2:10|3:15|4:58|5:3|6:0|7:11
|time:2308,51|1:78|2:10|3:12|4:59|5:5|6:0|7:14
|time:2309,83|1:77|2:8|3:12|4:60|5:7|6:0|7:10
|time:2311,219|1:78|2:8|3:14|4:60|5:8|6:0|7:10
|time:2312,435|1:74|2:6|3:13|4:57|5:9|6:0|7:8
|time:2313,551|1:71|2:9|3:13|4:55|5:8|6:0|7:8
|time:2314,726|1:75|2:11|3:14|4:57|5:8|6:0|7:10
|time:2315,964|1:79|2:11|3:15|4:60|5:7|6:0|7:12
|time:2317,269|1:78|2:11|3:14|4:60|5:7|6:0|7:11
|time:2318,525|1:72|2:12|3:15|4:58|5:6|6:0|7:8
|time:2319,828|1:70|2:9|3:15|4:58|5:6|6:0|7:6
|time:2321,296|1:71|2:10|3:13|4:58|5:7|6:0|7:6
|time:2322,458|1:71|2:11|3:13|4:59|5:6|6:0|7:6
|time:2323,703|1:74|2:10|3:12|4:59|5:9|6:0|7:6
|time:2324,924|1:79|2:9|3:13|4:60|5:12|6:0|7:7
|time:2326,428|1:79|2:9|3:11|4:60|5:13|6:0|7:6
|time:2327,975|1:76|2:9|3:9|4:60|5:11|6:0|7:5
|time:2329,238|1:73|2:9|3:9|4:58|5:10|6:0|7:5
|time:2330,365|1:72|2:11|3:9|4:57|5:10|6:0|7:5
|time:2331,675|1:73|2:10|3:8|4:56|5:10|6:0|7:7
|time:2332,816|1:73|2:10|3:8|4:56|5:11|6:0|7:6
|time:2334,088|1:73|2:11|3:10|4:56|5:12|6:0|7:5
|time:2335,36|1:75|2:11|3:10|4:59|5:12|6:0|7:4
|time:2336,578|1:73|2:10|3:10|4:59|5:9|6:0|7:5
|time:2337,743|1:70|2:10|3:11|4:58|5:7|6:0|7:5
|time:2338,827|1:67|2:12|3:12|4:56|5:6|6:0|7:5
|time:2340,208|1:73|2:13|3:12|4:59|5:11|6:0|7:3
|time:2341,494|1:76|2:12|3:11|4:61|5:12|6:0|7:3
|time:2342,696|1:77|2:11|3:12|4:61|5:11|6:0|7:5
|time:2344,084|1:79|2:8|3:10|4:62|5:11|6:0|7:6
|time:2345,339|1:75|2:9|3:10|4:60|5:10|6:0|7:5
|time:2346,6|1:77|2:9|3:8|4:61|5:11|6:0|7:5
|time:2347,804|1:76|2:10|3:8|4:62|5:9|6:0|7:5
|time:2348,998|1:78|2:11|3:7|4:61|5:10|6:0|7:7
|time:2350,354|1:79|2:11|3:9|4:63|5:8|6:0|7:8
|time:2351,873|1:80|2:9|3:8|4:63|5:9|6:0|7:8
|time:2352,983|1:75|2:9|3:10|4:61|5:9|6:0|7:5
|time:2354,17|1:82|2:12|3:9|4:64|5:13|6:0|7:5
|time:2355,562|1:89|2:11|3:9|4:67|5:18|6:0|7:4
|time:2357,18|1:96|2:12|3:9|4:71|5:21|6:0|7:4
|time:2358,514|1:95|2:11|3:7|4:73|5:19|6:0|7:3
|time:2359,847|1:94|2:12|3:8|4:75|5:17|6:0|7:2
|time:2361,18|1:93|2:13|3:7|4:73|5:18|6:0|7:2
|time:2362,514|1:91|2:13|3:7|4:72|5:17|6:0|7:2
|time:2363,847|1:85|2:15|3:7|4:67|5:16|6:0|7:2
|time:2365,496|1:84|2:13|3:8|4:66|5:16|6:0|7:2
|time:2367,142|1:86|2:11|3:8|4:66|5:18|6:0|7:2
|time:2368,475|1:91|2:10|3:8|4:67|5:22|6:0|7:2
|time:2369,809|1:90|2:9|3:7|4:68|5:20|6:0|7:2
|time:2371,142|1:88|2:10|3:6|4:69|5:17|6:0|7:2
|time:2372,475|1:87|2:10|3:7|4:69|5:16|6:0|7:2
|time:2373,809|1:86|2:10|3:8|4:69|5:15|6:0|7:2
|time:2375,142|1:87|2:11|3:8|4:71|5:13|6:0|7:3
|time:2376,475|1:88|2:12|3:8|4:70|5:14|6:0|7:4
|time:2377,809|1:89|2:10|3:8|4:69|5:16|6:0|7:4
|time:2379,142|1:88|2:10|3:9|4:67|5:16|6:0|7:5
|time:2380,475|1:87|2:11|3:9|4:67|5:15|6:0|7:5
|time:2381,809|1:86|2:10|3:9|4:66|5:15|6:0|7:5
|time:2383,142|1:85|2:10|3:9|4:64|5:17|6:0|7:4
|time:2384,586|1:82|2:9|3:8|4:62|5:16|6:0|7:4
|time:2385,714|1:77|2:9|3:8|4:59|5:15|6:0|7:3
|time:2386,941|1:82|2:10|3:7|4:62|5:17|6:0|7:3
|time:2388,562|1:91|2:9|3:7|4:65|5:21|6:0|7:5
|time:2390,088|1:90|2:8|3:6|4:64|5:21|6:0|7:5
|time:2391,276|1:82|2:7|3:7|4:62|5:15|6:0|7:5
|time:2392,462|1:83|2:8|3:8|4:63|5:15|6:0|7:5
|time:2393,713|1:93|2:9|3:8|4:67|5:22|6:0|7:4
|time:2395,102|1:89|2:7|3:8|4:66|5:20|6:0|7:3
|time:2396,435|1:84|2:7|3:8|4:64|5:17|6:0|7:3
|time:2398,054|1:78|2:7|3:8|4:60|5:15|6:0|7:3
|time:2399,558|1:81|2:7|3:10|4:62|5:17|6:0|7:2
|time:2401,075|1:79|2:6|3:10|4:61|5:16|6:0|7:2
|time:2402,309|1:78|2:7|3:12|4:61|5:14|6:0|7:3
|time:2403,525|1:79|2:6|3:11|4:61|5:13|6:0|7:5
|time:2404,869|1:80|2:7|3:11|4:60|5:13|6:0|7:7
|time:2406,008|1:78|2:5|3:11|4:59|5:12|6:0|7:7
|time:2407,198|1:79|2:5|3:13|4:59|5:12|6:0|7:8
|time:2408,331|1:77|2:4|3:15|4:55|5:12|6:0|7:10
|time:2409,477|1:75|2:5|3:16|4:53|5:12|6:0|7:10
|time:2410,682|1:74|2:7|3:16|4:52|5:12|6:0|7:10
|time:2411,878|1:75|2:7|3:17|4:54|5:14|6:0|7:7
|time:2413,23|1:73|2:7|3:17|4:53|5:14|6:0|7:6
|time:2414,328|1:67|2:9|3:17|4:50|5:12|6:0|7:5
|time:2415,479|1:67|2:8|3:15|4:47|5:13|6:0|7:7
|time:2416,764|1:71|2:9|3:14|4:49|5:16|6:0|7:6
|time:2417,983|1:76|2:9|3:13|4:51|5:19|6:0|7:6
|time:2419,417|1:77|2:8|3:12|4:53|5:21|6:0|7:3
|time:2420,839|1:76|2:9|3:12|4:57|5:16|6:0|7:3
|time:2422,173|1:73|2:9|3:12|4:55|5:16|6:0|7:2
|time:2423,788|1:73|2:8|3:12|4:56|5:15|6:0|7:2
|time:2425,138|1:70|2:8|3:12|4:55|5:13|6:0|7:2
|time:2426,496|1:75|2:9|3:11|4:59|5:14|6:0|7:2
|time:2427,821|1:76|2:9|3:12|4:59|5:14|6:0|7:3
|time:2429,056|1:75|2:9|3:12|4:59|5:13|6:0|7:3
|time:2430,305|1:74|2:9|3:13|4:59|5:12|6:0|7:3
|time:2431,476|1:74|2:10|3:13|4:60|5:12|6:0|7:2
|time:2432,716|1:75|2:13|3:10|4:59|5:14|6:0|7:2
|time:2434|1:76|2:10|3:10|4:60|5:14|6:0|7:2
|time:2435,214|1:76|2:12|3:10|4:61|5:13|6:0|7:2
|time:2436,331|1:71|2:13|3:10|4:59|5:10|6:0|7:2
|time:2437,688|1:72|2:14|3:10|4:59|5:11|6:0|7:2
|time:2438,843|1:75|2:12|3:10|4:58|5:13|6:0|7:4
|time:2440,136|1:79|2:13|3:12|4:59|5:14|6:0|7:6
|time:2441,385|1:78|2:14|3:13|4:60|5:12|6:0|7:6
|time:2442,748|1:76|2:13|3:13|4:62|5:10|6:0|7:4
|time:2443,993|1:79|2:11|3:13|4:66|5:10|6:0|7:3
|time:2445,393|1:81|2:11|3:13|4:70|5:8|6:0|7:3
|time:2446,977|1:84|2:11|3:13|4:73|5:9|6:0|7:2
|time:2448,31|1:87|2:9|3:13|4:77|5:8|6:0|7:2
|time:2449,644|1:85|2:8|3:13|4:75|5:8|6:0|7:2
|time:2451,242|1:79|2:8|3:14|4:71|5:6|6:0|7:2
|time:2452,43|1:77|2:9|3:12|4:70|5:5|6:0|7:2
|time:2453,674|1:75|2:10|3:15|4:67|5:6|6:0|7:2
|time:2454,865|1:76|2:9|3:12|4:68|5:6|6:0|7:2
|time:2456,091|1:80|2:11|3:13|4:71|5:7|6:0|7:2
|time:2457,334|1:79|2:10|3:14|4:68|5:9|6:0|7:2
|time:2458,607|1:77|2:11|3:15|4:67|5:7|6:0|7:3
|time:2459,875|1:78|2:11|3:16|4:66|5:7|6:0|7:5
|time:2461,255|1:81|2:10|3:15|4:67|5:8|6:0|7:6
|time:2462,904|1:82|2:13|3:14|4:68|5:9|6:0|7:5
|time:2464,237|1:80|2:13|3:14|4:69|5:8|6:0|7:3
|time:2465,571|1:78|2:13|3:15|4:70|5:6|6:0|7:2
|time:2466,904|1:80|2:14|3:13|4:71|5:7|6:0|7:2
|time:2468,237|1:77|2:16|3:15|4:70|5:5|6:0|7:2
|time:2469,557|1:73|2:16|3:11|4:68|5:3|6:0|7:2
|time:2470,686|1:73|2:16|3:9|4:68|5:2|6:0|7:3
|time:2471,827|1:77|2:17|3:9|4:71|5:3|6:0|7:3
|time:2473,08|1:79|2:17|3:11|4:71|5:3|6:0|7:5
|time:2474,399|1:82|2:18|3:10|4:72|5:4|6:0|7:6
|time:2475,685|1:84|2:16|3:9|4:74|5:5|6:0|7:5
|time:2477,254|1:83|2:16|3:9|4:74|5:4|6:0|7:5
|time:2478,414|1:76|2:16|3:9|4:69|5:3|6:0|7:4
|time:2479,61|1:71|2:19|3:10|4:65|5:3|6:0|7:3
|time:2480,757|1:67|2:17|3:11|4:62|5:3|6:0|7:2
|time:2481,888|1:64|2:18|3:9|4:60|5:2|6:0|7:2
|time:2483,033|1:64|2:18|3:10|4:57|5:2|6:0|7:5
|time:2484,266|1:72|2:16|3:11|4:62|5:4|6:0|7:6
|time:2485,489|1:73|2:16|3:12|4:60|5:6|6:0|7:7
|time:2486,652|1:72|2:16|3:12|4:62|5:4|6:0|7:6
|time:2487,907|1:75|2:16|3:12|4:66|5:3|6:0|7:6
|time:2489,256|1:74|2:17|3:12|4:67|5:2|6:0|7:5
|time:2490,59|1:73|2:19|3:14|4:67|5:2|6:0|7:4
|time:2491,728|1:71|2:20|3:11|4:66|5:1|6:0|7:4
|time:2492,856|1:72|2:17|3:12|4:64|5:1|6:0|7:7
|time:2493,95|1:72|2:18|3:13|4:64|5:1|6:0|7:7
|time:2495,051|1:71|2:19|3:12|4:62|5:1|6:0|7:8
|time:2496,177|1:68|2:22|3:16|4:61|5:1|6:0|7:6
|time:2497,293|1:66|2:18|3:15|4:60|5:1|6:0|7:5
|time:2498,358|1:64|2:17|3:17|4:59|5:1|6:0|7:4
|time:2499,402|1:60|2:18|3:17|4:56|5:1|6:0|7:3
|time:2500,476|1:59|2:19|3:15|4:55|5:1|6:0|7:3
|time:2501,531|1:58|2:22|3:16|4:54|5:1|6:0|7:3
|time:2502,58|1:56|2:20|3:15|4:53|5:1|6:0|7:2
|time:2503,634|1:56|2:18|3:15|4:51|5:1|6:0|7:4
|time:2504,73|1:55|2:14|3:15|4:48|5:1|6:0|7:6
|time:2505,8|1:49|2:13|3:14|4:43|5:0|6:0|7:6
|time:2506,85|1:45|2:17|3:17|4:39|5:0|6:0|7:6
|time:2507,903|1:42|2:13|3:14|4:38|5:0|6:0|7:4
|time:2508,941|1:41|2:15|3:15|4:37|5:0|6:0|7:4
|time:2509,996|1:37|2:14|3:18|4:35|5:0|6:0|7:2
|time:2511,04|1:36|2:13|3:18|4:34|5:0|6:0|7:2
|time:2512,079|1:35|2:12|3:17|4:33|5:0|6:0|7:2
|time:2513,109|1:35|2:11|3:17|4:33|5:0|6:0|7:2
|time:2514,157|1:35|2:13|3:12|4:33|5:0|6:0|7:2
|time:2515,2|1:35|2:17|3:13|4:33|5:0|6:0|7:2
|time:2516,243|1:35|2:17|3:14|4:33|5:0|6:0|7:2
|time:2517,277|1:34|2:19|3:16|4:32|5:0|6:0|7:2
|time:2518,321|1:31|2:17|3:18|4:29|5:0|6:0|7:2
|time:2519,371|1:31|2:19|3:16|4:29|5:0|6:0|7:2
|time:2520,415|1:29|2:22|3:17|4:27|5:0|6:0|7:2
|time:2521,463|1:29|2:19|3:20|4:27|5:0|6:0|7:2
|time:2522,499|1:29|2:15|3:16|4:27|5:0|6:0|7:2
|time:2523,528|1:27|2:15|3:19|4:25|5:0|6:0|7:2
|time:2524,566|1:26|2:15|3:24|4:24|5:0|6:0|7:2
|time:2525,591|1:26|2:13|3:21|4:24|5:0|6:0|7:2
|time:2526,617|1:24|2:9|3:19|4:22|5:0|6:0|7:2
|time:2527,647|1:24|2:11|3:16|4:22|5:0|6:0|7:2
|time:2528,693|1:23|2:15|3:18|4:21|5:0|6:0|7:2
|time:2529,724|1:28|2:11|3:15|4:20|5:0|6:0|7:8
|time:2530,763|1:27|2:18|3:22|4:19|5:0|6:0|7:8
|time:2531,809|1:26|2:12|3:21|4:19|5:0|6:0|7:7
|time:2532,84|1:20|2:12|3:24|4:18|5:0|6:0|7:2
|time:2533,872|1:23|2:11|3:22|4:17|5:0|6:0|7:6
